unit_index,cuda_start_ms,cuda_end_ms,cuda_duration_ms,monitor_start_s,monitor_end_s,tflops_s
39,1484.559326171875,1517.729736328125,33.170433044433594,3.4859240341186526,3.519094444274902,265.1787213759059
40,1517.73388671875,1550.9063720703125,33.172481536865234,3.519098594665527,3.55227108001709,265.16234585684305
41,1550.909423828125,1583.7276611328125,32.81817626953125,3.5522741317749023,3.58509236907959,268.0250404521834
42,1583.731689453125,1616.4935302734375,32.76185607910156,3.5850963973999024,3.617858238220215,268.48579643871074
43,1616.4976806640625,1649.25439453125,32.756736755371094,3.61786238861084,3.6506191024780272,268.527756226075
44,1649.258544921875,1681.7919921875,32.533504486083984,3.6506232528686526,3.683156700134277,270.3702893726213
45,1681.7950439453125,1714.51904296875,32.723968505859375,3.6831597518920898,3.7158837509155274,268.79664734529433
46,1714.5220947265625,1747.24609375,32.723968505859375,3.7158868026733396,3.7486108016967776,268.79664734529433
47,1747.2501220703125,1779.9752197265625,32.72499084472656,3.7486148300170896,3.78133992767334,268.7882500546349
48,1779.978271484375,1813.147705078125,33.16940689086914,3.7813429794311526,3.8145124130249024,265.1869251430415
49,1813.1517333984375,1846.0283203125,32.87654495239258,3.814516441345215,3.8473930282592774,267.54919152682646
50,1846.0313720703125,1877.4169921875,31.38559913635254,3.8473960800170897,3.8787817001342773,280.258885101858
51,1877.4210205078125,1907.672119140625,30.251007080078125,3.8787857284545897,3.9090368270874025,290.7702543232251
52,1907.6751708984375,1937.666015625,29.99091148376465,3.9090398788452148,3.9390307235717774,293.29195369636227
53,1937.670166015625,1967.667236328125,29.997055053710938,3.9390348739624024,3.969031944274902,293.23188581206523
54,1967.6712646484375,1997.507568359375,29.836288452148438,3.969035972595215,3.9988722763061526,294.8119045140353
55,1997.5106201171875,2027.18408203125,29.673471450805664,3.998875328063965,4.028548789978027,296.4295241556302
56,2027.187255859375,2056.86572265625,29.678592681884766,4.028551963806152,4.058230430603027,296.37837334439934
